epoch,loss,mae,val_loss,val_mae
0,0.9846885204315186,0.7857930660247803,3.7867648601531982,1.8472580909729004
1,0.4595049321651459,0.5438153743743896,3.4923152923583984,1.7453111410140991
2,0.37178292870521545,0.49345430731773376,3.43713641166687,1.7201337814331055
3,0.3232893645763397,0.4626848101615906,3.424248695373535,1.7110192775726318
4,0.29078376293182373,0.4407491385936737,3.429914951324463,1.7092781066894531
5,0.2667332887649536,0.4236828088760376,3.4463980197906494,1.7117739915847778
6,0.2477816343307495,0.40934717655181885,3.4680678844451904,1.716125726699829
7,0.2322019636631012,0.3969995677471161,3.49351167678833,1.7215347290039062
8,0.21897493302822113,0.38600876927375793,3.520425796508789,1.727397084236145
9,0.20748546719551086,0.37604331970214844,3.549938440322876,1.733955979347229
10,0.19729207456111908,0.36680302023887634,3.5758860111236572,1.7396636009216309
11,0.18818044662475586,0.35822081565856934,3.6025853157043457,1.7455729246139526
12,0.1799401044845581,0.3502289950847626,3.626910924911499,1.7509621381759644
13,0.1724565476179123,0.3427588641643524,3.65081787109375,1.7562367916107178
14,0.16561725735664368,0.33571210503578186,3.6730892658233643,1.7610946893692017
15,0.15931536257266998,0.3290356993675232,3.6923208236694336,1.7652016878128052
16,0.15347683429718018,0.32268089056015015,3.7101552486419678,1.7689465284347534
17,0.14803750813007355,0.3165971338748932,3.7241368293762207,1.7717325687408447
18,0.1429465115070343,0.3107616603374481,3.7359619140625,1.773979902267456
19,0.13816191256046295,0.3051387369632721,3.7466769218444824,1.7759414911270142
20,0.13364553451538086,0.29973819851875305,3.7558627128601074,1.777517557144165
21,0.12935853004455566,0.2945280075073242,3.763751745223999,1.778794765472412
22,0.12527717649936676,0.28952258825302124,3.7698276042938232,1.7796578407287598
23,0.12137766182422638,0.28467628359794617,3.7737879753112793,1.7800028324127197
24,0.11764467507600784,0.2799540162086487,3.7765421867370605,1.780059576034546
25,0.11406264454126358,0.2753518521785736,3.778045654296875,1.7797974348068237
26,0.11061888933181763,0.27088212966918945,3.7790281772613525,1.7794053554534912
27,0.10729482769966125,0.26652830839157104,3.7806410789489746,1.779155969619751
28,0.10409075766801834,0.2622804343700409,3.781550168991089,1.7787214517593384
29,0.10099751502275467,0.25812220573425293,3.781742811203003,1.778093695640564
30,0.09800934791564941,0.25403255224227905,3.781231641769409,1.777273416519165
31,0.09511261433362961,0.2500007450580597,3.7793545722961426,1.7761014699935913
32,0.09228652715682983,0.24602863192558289,3.7769405841827393,1.7747588157653809
33,0.08952660113573074,0.2420816719532013,3.775197744369507,1.7735369205474854
34,0.08683191984891891,0.23815952241420746,3.772855520248413,1.7721322774887085
35,0.08418373763561249,0.2342243790626526,3.768672227859497,1.770244836807251
36,0.08159086108207703,0.23029935359954834,3.7640061378479004,1.7682119607925415
37,0.07904839515686035,0.2263745367527008,3.7591781616210938,1.7660925388336182
38,0.07655701041221619,0.2224452793598175,3.754314661026001,1.7639323472976685
39,0.0741184875369072,0.21851928532123566,3.749782085418701,1.7618637084960938
40,0.0717361569404602,0.21461746096611023,3.746410846710205,1.760087490081787
41,0.06940071284770966,0.2107296884059906,3.7451095581054688,1.7587641477584839
42,0.06711839884519577,0.20685259997844696,3.7510409355163574,1.7591248750686646
43,0.06490004807710648,0.20301944017410278,3.758997678756714,1.7599611282348633
44,0.06275048851966858,0.1992487907409668,3.7687578201293945,1.761217713356018
45,0.0606524758040905,0.19551226496696472,3.779852867126465,1.7627710103988647
46,0.05861564353108406,0.1918490082025528,3.7924487590789795,1.764674186706543
47,0.05664018914103508,0.18824605643749237,3.80654239654541,1.7669366598129272
48,0.05472912639379501,0.18470308184623718,3.822035551071167,1.7695294618606567
49,0.052881281822919846,0.18123690783977509,3.8387889862060547,1.7724052667617798
50,0.05109522119164467,0.17783668637275696,3.857102632522583,1.7756729125976562
51,0.049380555748939514,0.17451344430446625,3.8767764568328857,1.7792962789535522
52,0.04773787036538124,0.1712881177663803,3.89772367477417,1.7832190990447998
53,0.04616277292370796,0.16818329691886902,3.919806480407715,1.7874293327331543
54,0.044652339071035385,0.165159672498703,3.942937135696411,1.7918777465820312
55,0.04320026934146881,0.162205308675766,3.966966152191162,1.7965247631072998
56,0.04180619865655899,0.15932367742061615,3.9917635917663574,1.8013397455215454
57,0.04046899452805519,0.15654052793979645,4.017248630523682,1.8063043355941772
58,0.03918564319610596,0.15383346378803253,4.043357849121094,1.8114049434661865
59,0.03795275092124939,0.15119634568691254,4.070063591003418,1.8166368007659912
60,0.03676767274737358,0.1486138105392456,4.0974040031433105,1.8220113515853882
61,0.03562815859913826,0.14610494673252106,4.125461101531982,1.8275659084320068
62,0.03453138470649719,0.14366255700588226,4.154305458068848,1.8333168029785156
63,0.03347475826740265,0.14128905534744263,4.1840667724609375,1.8392958641052246
64,0.03245619311928749,0.13897010684013367,4.214985370635986,1.8455644845962524
65,0.03147367015480995,0.13669627904891968,4.247311592102051,1.8521592617034912
66,0.03052530437707901,0.13446876406669617,4.281338691711426,1.8591417074203491
67,0.029609359800815582,0.13228857517242432,4.317407131195068,1.866602897644043
68,0.028724219650030136,0.1301594376564026,4.355899810791016,1.874613881111145
69,0.027868332341313362,0.1280745267868042,4.397228240966797,1.8832684755325317
70,0.027040235698223114,0.12603333592414856,4.441824913024902,1.8926752805709839
71,0.026238497346639633,0.12403403967618942,4.490114688873291,1.9029206037521362
72,0.025461716577410698,0.12207206338644028,4.542496681213379,1.9140760898590088
73,0.024708494544029236,0.12015723437070847,4.599306106567383,1.9262146949768066
74,0.02397746965289116,0.1182703971862793,4.6608052253723145,1.939399003982544
75,0.02326737903058529,0.1163998544216156,4.72715950012207,1.9536499977111816
76,0.022577254101634026,0.11455833166837692,4.798422813415527,1.9690008163452148
77,0.02190668135881424,0.11276059597730637,4.874524116516113,1.9854077100753784
78,0.0212563406676054,0.11100660264492035,4.9552741050720215,2.002826690673828
79,0.020629122853279114,0.1092928946018219,5.040273666381836,2.0211575031280518
80,0.020032918080687523,0.1076931580901146,5.1271281242370605,2.039936065673828
81,0.019472667947411537,0.10629801452159882,5.205220699310303,2.056727409362793
82,0.018896881490945816,0.10481666028499603,5.250087261199951,2.0661702156066895
83,0.025259625166654587,0.12377133965492249,5.966572284698486,2.210879325866699
84,0.024518296122550964,0.12159906327724457,5.948037624359131,2.2058818340301514
85,0.023197606205940247,0.11803805083036423,5.940987586975098,2.2034718990325928
86,0.022078800946474075,0.11516107618808746,5.943023204803467,2.2029528617858887
87,0.021143846213817596,0.11268118023872375,5.946775436401367,2.202688455581665
88,0.020335471257567406,0.11049690842628479,5.946267127990723,2.201627016067505
89,0.019581452012062073,0.10839013755321503,5.95047664642334,2.201672315597534
90,0.01894180290400982,0.10684789717197418,5.962234020233154,2.2032201290130615
91,0.018489008769392967,0.10614419728517532,5.972797393798828,2.2042770385742188
92,0.018167467787861824,0.10560736805200577,5.9807610511779785,2.204798460006714
93,0.017934374511241913,0.10519450157880783,5.992259502410889,2.2061824798583984
94,0.01774907484650612,0.10455941408872604,6.00521183013916,2.207958698272705
95,0.017438065260648727,0.10373161733150482,6.017512798309326,2.2094242572784424
96,0.01710429973900318,0.10290340334177017,6.041271686553955,2.2133727073669434
97,0.0168799739331007,0.10247143357992172,6.0505290031433105,2.2139642238616943
98,0.016192786395549774,0.10076557844877243,6.074948310852051,2.2179386615753174
99,0.016312267631292343,0.10081206262111664,6.100047588348389,2.2223007678985596
