epoch,loss,mae,val_loss,val_mae
0,2.375455617904663,1.2913719415664673,8.84091567993164,2.9502389430999756
1,1.824416995048523,1.161615252494812,8.810593605041504,2.9449732303619385
2,1.7944029569625854,1.1515634059906006,8.779358863830566,2.939479351043701
3,1.7543554306030273,1.137998104095459,8.737740516662598,2.932075262069702
4,1.6962841749191284,1.118017315864563,8.674543380737305,2.920712471008301
5,1.6091097593307495,1.0873538255691528,8.574305534362793,2.902453660964966
6,1.4780380725860596,1.039773941040039,8.39737606048584,2.8698153495788574
7,1.2866498231887817,0.966156005859375,8.079919815063477,2.8100616931915283
8,1.0302915573120117,0.8570443391799927,7.565834999084473,2.709494113922119
9,0.7416695952415466,0.7107716202735901,6.882076740264893,2.5669713020324707
10,0.49889102578163147,0.5623297691345215,6.117259979248047,2.3956243991851807
11,0.3573414087295532,0.4656316339969635,5.553520679473877,2.258054733276367
12,0.2908352017402649,0.41586166620254517,5.241037845611572,2.1741809844970703
13,0.25324562191963196,0.38814160227775574,5.08185338973999,2.1274468898773193
14,0.22525709867477417,0.36571204662323,4.996394634246826,2.0999388694763184
15,0.20216186344623566,0.34557703137397766,4.948148727416992,2.082439661026001
16,0.18256986141204834,0.32781416177749634,4.917654991149902,2.0705506801605225
17,0.16577136516571045,0.31212925910949707,4.896172523498535,2.062223196029663
18,0.15129946172237396,0.2980460524559021,4.880115509033203,2.056243658065796
19,0.1388757973909378,0.2857005298137665,4.869465351104736,2.0519838333129883
20,0.1282891035079956,0.2747024595737457,4.862701892852783,2.0488204956054688
21,0.11928582191467285,0.2649434804916382,4.858942031860352,2.046414375305176
22,0.11167088896036148,0.2563076615333557,4.8560709953308105,2.044372320175171
23,0.10526656359434128,0.2490733414888382,4.846155643463135,2.040804147720337
24,0.099864661693573,0.24298369884490967,4.827512741088867,2.035316228866577
25,0.09521446377038956,0.23765143752098083,4.814207077026367,2.0312340259552
26,0.09122084081172943,0.23281517624855042,4.8088836669921875,2.0288875102996826
27,0.08772896230220795,0.2284732460975647,4.799813747406006,2.02590012550354
28,0.08471560478210449,0.22464987635612488,4.781085968017578,2.021000385284424
29,0.08215592801570892,0.22138112783432007,4.755489349365234,2.014740228652954
30,0.07993049174547195,0.218405619263649,4.728517055511475,2.0082249641418457
31,0.07785657048225403,0.2155802845954895,4.710238933563232,2.0035037994384766
32,0.07599474489688873,0.2130473107099533,4.695369720458984,1.9995160102844238
33,0.07431510090827942,0.21074682474136353,4.681520462036133,1.995780348777771
34,0.07279212027788162,0.2087016999721527,4.667708873748779,1.9920941591262817
35,0.07139652967453003,0.20680169761180878,4.654076099395752,1.9884798526763916
36,0.0701209306716919,0.20497071743011475,4.636415481567383,1.984076738357544
37,0.06898117065429688,0.20329512655735016,4.61450719833374,1.9788312911987305
38,0.06789694726467133,0.2016991376876831,4.594944000244141,1.9740687608718872
39,0.06686264276504517,0.2001822143793106,4.576064586639404,1.9694615602493286
40,0.06588229537010193,0.19873863458633423,4.55714225769043,1.96486496925354
41,0.06495273858308792,0.19733458757400513,4.537963390350342,1.9602340459823608
42,0.06407371163368225,0.19599512219429016,4.5187296867370605,1.955633521080017
43,0.06323867291212082,0.1947300136089325,4.499452114105225,1.951055884361267
44,0.06244303286075592,0.19350919127464294,4.48012113571167,1.9464812278747559
45,0.06167812645435333,0.19234336912631989,4.4598588943481445,1.9417189359664917
46,0.060949817299842834,0.191238671541214,4.439143657684326,1.9368642568588257
47,0.06025373563170433,0.19016516208648682,4.418155670166016,1.9319528341293335
48,0.05958659201860428,0.18911755084991455,4.396920680999756,1.9269871711730957
